0.000000,1.000000,0.000000,0.000000,0.066778,0.025217,0.046232,0.066116,0.055080,0.060876,0.022757,0.044785,0.018147,0.039169,0.094189,0.059366,0.022285,0.076180,0.520000,0.147321,0.515625,0.717778
0.000000,0.571429,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009842,0.000000,0.000000,0.055478,0.000000,0.000000,0.209059,0.090909,0.823864,0.358885
0.000000,0.684932,0.139269,0.175799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015869,0.000000,0.000000,0.051914,0.000000,0.000000,0.466463,0.333333,1.003268,0.233232
0.000000,0.000000,0.000000,0.000000,0.133047,0.187690,0.000000,0.000000,0.203796,0.000000,0.000000,0.017914,0.000000,0.000000,0.000000,0.028797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.800000,0.200000,0.000000,0.000000,0.127686,0.000000,0.000000,0.139451,0.088898,0.000000,0.049421,0.041306,0.000000,0.000000,0.122239,0.000000,0.000000,0.566308,1.187845,0.919890,0.354839
0.000000,0.000000,0.666667,0.333333,0.056234,0.050433,0.049965,0.056256,0.069671,0.040837,0.006766,0.071656,0.020860,0.048449,0.054816,0.063894,0.021620,0.059602,0.385455,0.218579,0.797814,0.392727
0.000000,1.000000,0.000000,0.000000,0.070029,0.036368,0.047238,0.118672,0.044407,0.021949,0.011841,0.071780,0.018311,0.000000,0.000000,0.059900,0.000000,0.000000,0.420690,0.241379,0.442529,0.389655
0.000000,1.000000,0.000000,0.000000,0.135211,0.191712,0.123674,0.000000,0.171545,0.116662,0.000000,0.164211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482625,0.541237,0.842784,0.503861
0.000000,1.000000,0.000000,0.000000,0.086947,0.111980,0.072335,0.106738,0.132192,0.102092,0.035320,0.101907,0.034956,0.078947,0.000000,0.132264,0.044518,0.126848,0.531365,1.021505,0.768817,0.405904
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448454,0.088803,0.333977,1.038660
0.333333,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209033,0.000000,0.000000,0.640000,1.398907,0.748634,0.334545
0.000000,0.000000,0.000000,0.000000,0.070293,0.020173,0.000000,0.000000,0.039719,0.076095,0.044658,0.088418,0.034180,0.000000,0.000000,0.111814,0.000000,0.000000,0.567164,0.250000,0.816489,0.313433
0.000000,1.000000,0.000000,0.000000,0.086947,0.099342,0.068198,0.119337,0.069671,0.070993,0.042793,0.083598,0.030199,0.062670,0.000000,0.107153,0.034592,0.000000,0.407273,0.661202,0.734973,0.458182
0.000000,0.000000,0.000000,0.000000,0.094569,0.198683,0.194659,0.000000,0.110160,0.077003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560000,0.885246,0.633880,0.374545
0.000000,0.000000,0.000000,0.000000,0.000000,0.129663,0.000000,0.000000,0.000000,0.000000,0.000000,0.044785,0.017478,0.115548,0.000000,0.051914,0.000000,0.000000,0.652510,0.690722,0.659794,0.422780
0.000000,0.666667,0.333333,0.000000,0.000000,0.063793,0.000000,0.000000,0.069671,0.060876,0.000000,0.011943,0.009766,0.000000,0.000000,0.015973,0.000000,0.000000,0.458182,0.382514,0.792350,0.436364
0.000000,0.000000,0.000000,0.000000,0.000000,0.060520,0.000000,0.000000,0.238312,0.021949,0.000000,0.072644,0.058594,0.000000,0.000000,0.191681,0.000000,0.000000,1.316940,0.661818,0.330909,0.827869
0.000000,1.000000,0.000000,0.000000,0.239641,0.233631,0.000000,0.000000,0.113550,0.108087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840000,0.564444,0.504444,0.504444
0.000000,0.000000,0.000000,0.000000,0.000000,0.152638,0.177859,0.000000,0.088128,0.142637,0.000000,0.108966,0.039063,0.000000,0.000000,0.163874,0.041021,0.000000,0.596364,0.601093,0.874317,0.367273
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123114,0.257313,0.000000,0.034956,0.217659,0.016445,0.147268,0.137298,0.000000,0.643636,1.234973,0.874317,0.332727
0.000000,0.000000,0.000000,1.000000,0.085515,0.060520,0.000000,0.000000,0.298246,0.081674,0.042793,0.050668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640000,0.808743,0.639344,0.345455
0.000000,1.000000,0.000000,0.000000,0.148657,0.119878,0.059206,0.034736,0.105948,0.049550,0.000000,0.101512,0.033341,0.000000,0.000000,0.110739,0.000000,0.000000,0.474903,0.371134,0.427835,0.511583
0.000000,0.000000,0.000000,0.000000,0.138684,0.263268,0.289607,0.000000,0.290830,0.301475,0.000000,0.215071,0.013204,0.000000,0.000000,0.043195,0.000000,0.000000,0.712000,0.940594,0.618812,0.448000
0.666667,0.000000,0.000000,0.333333,0.194102,0.121459,0.189608,0.000000,0.076717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.890000,0.349206,0.619048,0.815000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.360656,0.490909,0.343636,0.800546
0.666667,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.044064,0.000000,0.000000,0.050756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.370370,0.700375,0.350187,0.711640
0.000000,0.000000,0.000000,0.000000,0.000000,0.072736,0.035088,0.000000,0.000000,0.000000,0.000000,0.035828,0.029399,0.000000,0.000000,0.086390,0.000000,0.000000,1.229508,0.356364,0.330909,0.887978
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.710425,1.036083,0.775773,0.389961
0.000000,0.285714,0.714286,0.000000,0.070293,0.030260,0.171993,0.075475,0.039719,0.162438,0.045515,0.059713,0.020860,0.061183,0.000000,0.047920,0.032430,0.066822,0.469091,0.568306,0.759563,0.325455
0.000000,1.000000,0.000000,0.000000,0.000000,0.063793,0.000000,0.000000,0.084076,0.000000,0.000000,0.056728,0.058032,0.000000,0.000000,0.000000,0.000000,0.000000,0.605634,1.355932,0.700565,0.320423
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022032,0.000000,0.000000,0.072152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.048544,0.489796,0.420408,0.655340
0.000000,0.308962,0.257075,0.433962,0.144100,0.153137,0.000000,0.000000,0.122297,0.114578,0.000000,0.138311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.529851,0.574468,0.893617,0.436567
0.666667,0.333333,0.000000,0.000000,0.137790,0.110147,0.100484,0.134457,0.130575,0.090140,0.056862,0.152736,0.051934,0.000000,0.000000,0.182519,0.000000,0.000000,0.896907,0.447876,0.320463,0.876289
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128256,0.026685,0.000000,0.000000,0.010149,0.000000,0.066638,0.000000,0.000000,0.224908,0.000000,0.000000,0.654545,1.163934,0.609290,0.330909
0.000000,0.000000,0.000000,0.000000,0.000000,0.185166,0.000000,0.000000,0.220320,0.000000,0.000000,0.011943,0.007324,0.000000,0.000000,0.023960,0.000000,0.000000,0.541818,0.508197,0.620219,0.390909
0.000000,0.000000,0.000000,0.000000,0.066778,0.063793,0.017544,0.075998,0.044407,0.038139,0.018607,0.068670,0.019721,0.052878,0.094627,0.066102,0.029187,0.077981,0.452962,0.250000,0.539773,0.383275
0.000000,0.000000,0.000000,0.000000,0.094569,0.085588,0.000000,0.000000,0.171014,0.000000,0.000000,0.069637,0.029399,0.000000,0.000000,0.098790,0.000000,0.000000,1.360656,0.665455,0.332727,0.789617
0.000000,0.000000,0.000000,0.000000,0.069764,0.000000,0.000000,0.000000,0.110160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,1.720238,0.901786,0.281667
0.000000,0.454545,0.000000,0.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625483,0.500000,0.255155,0.436293
1.000000,0.000000,0.000000,0.000000,0.133371,0.117629,0.176991,0.000000,0.128467,0.063557,0.028905,0.179140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.191257,0.356364,0.425455,0.907104
0.000000,0.718750,0.162500,0.118750,0.081975,0.060520,0.061054,0.075475,0.069671,0.261484,0.031190,0.062342,0.118328,0.047002,0.147087,0.068239,0.132093,0.049668,0.476364,0.557377,0.486339,0.405455
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.239382,0.103093,0.659794,0.386100
0.000000,0.000000,1.000000,0.000000,0.101925,0.090919,0.071682,0.088949,0.094763,0.088270,0.046663,0.101512,0.032869,0.072779,0.110349,0.101104,0.039747,0.097646,0.741071,0.271111,0.628889,0.531250
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038947,0.254372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.928889,0.848889,0.424444,0.508889
0.000000,0.000000,0.333333,0.666667,0.207691,0.025217,0.099243,0.179061,0.038947,0.183892,0.058645,0.132215,0.000000,0.000000,0.106750,0.320590,0.041389,0.000000,0.782222,0.709821,0.417411,0.408889
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546667,0.994048,1.288690,0.280000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026871,0.015869,0.000000,0.000000,0.051914,0.000000,0.000000,0.526923,0.365979,0.378866,0.482692
0.000000,0.000000,0.666667,0.333333,0.105439,0.050433,0.061054,0.087604,0.055080,0.087797,0.022694,0.092700,0.029701,0.082626,0.101076,0.097163,0.048584,0.102273,1.000000,0.189091,0.301818,0.975410
0.000000,0.000000,0.000000,0.000000,0.000000,0.072736,0.000000,0.000000,0.066096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.284153,0.560000,0.385455,0.860656
0.000000,1.000000,0.000000,0.000000,0.000000,0.063793,0.123363,0.000000,0.000000,0.109577,0.051195,0.062342,0.095341,0.152958,0.000000,0.028797,0.175173,0.000000,1.344262,0.330909,0.340000,0.830601
